day_of_season,sm_l1,sm_l2l3,vpd
63,0.4714736938476563,0.4967077932050151,14.164999008178711
64,0.4667186737060547,0.5009422456064532,10.502304077148438
65,0.4756101071834565,0.5041892172828797,14.212535858154295
66,0.4801934659481049,0.5012245764655452,13.366159439086916
67,0.49968084692955017,0.5025733180584446,8.808643341064453
68,0.47372564673423767,0.5042588172420379,8.792724609375
69,0.4714120328426361,0.5023682655826691,15.022747039794922
70,0.47070249915122986,0.5049701813728579,19.89642333984375
71,0.48187127709388733,0.5008498343729204,20.728290557861328
72,0.4937038421630859,0.4982009058998477,12.149225234985352
73,0.49086442589759827,0.5017361948567052,10.536405563354492
74,0.4679972231388092,0.5032376473949801,9.719789505004883
75,0.4660263061523437,0.5012850146139821,11.433954238891602
76,0.47151628136634827,0.5051274636099415,14.067159652709961
77,0.45766639709472656,0.498925365747944,13.945623397827148
78,0.4579080045223236,0.4981594422171193,19.485876083374023
79,0.47228240966796875,0.5028604413232496,8.79380989074707
80,0.4568519592285156,0.4998606126154623,12.891681671142576
81,0.4401315152645111,0.4929589888741893,19.62100601196289
82,0.4274298250675201,0.48706590744756884,18.66637420654297
83,0.4382089078426361,0.48266847672001006,12.795951843261719
84,0.43667474389076233,0.478748821443127,13.828914642333986
85,0.4418023526668548,0.4751533462155251,14.793434143066406
86,0.46041360497474676,0.4838674712565638,11.433328628540039
87,0.46708998084068304,0.48807370758825736,13.132741928100586
88,0.46283912658691406,0.49210921122181794,16.476238250732422
89,0.47039222717285156,0.49478929754226436,11.966341018676758
90,0.469134658575058,0.4977583298760076,11.845846176147461
91,0.46106719970703125,0.49597104614780796,19.638681411743164
92,0.47463861107826233,0.49127466159482164,14.458181381225586
93,0.46954473853111267,0.49531784653663635,10.380891799926758
94,0.4566268920898438,0.49516339167471857,11.105649948120117
95,0.48481878638267517,0.49316200613975525,9.549551010131836
96,0.48384347558021545,0.49174496916032606,9.376731872558594
97,0.47843804955482483,0.4937310189970078,10.645637512207031
98,0.480010986328125,0.4998336578569105,15.82542419433594
99,0.439483642578125,0.5012621110485446,10.473901748657227
100,0.4900754392147064,0.5024575879496913,12.163917541503904
101,0.487933486700058,0.5042741990858509,9.712047576904297
102,0.4829998016357422,0.5019347898421749,11.964147567749025
103,0.4774557650089264,0.5043684099951098,7.435415267944335
104,0.49105262756347656,0.5061417241250316,9.055950164794922
105,0.48575910925865173,0.49657511230437984,4.450588226318359
106,0.4705950319766998,0.47545550715538765,7.91482925415039
107,0.46482911705970764,0.4587893255295292,17.50733757019043
108,0.4762357175350189,0.456167564276726,14.42513656616211
109,0.4865506589412689,0.4544616716523324,14.094011306762694
110,0.4684333801269531,0.4635770243983115,8.59316635131836
111,0.47945722937583923,0.4655983938324836,12.243156433105469
112,0.4741884768009186,0.46489834304778804,14.59373474121094
113,0.4742164611816406,0.4643365365843618,15.34259605407715
114,0.4782905578613281,0.4613477135858228,16.214160919189453
115,0.43584188818931585,0.4690088995041386,16.21778678894043
116,0.45292535424232483,0.46382426734893545,13.54796028137207
117,0.44190725684165955,0.45860572784177717,15.141183853149414
118,0.42760977149009705,0.4532679098267709,14.878070831298828
119,0.4149487912654877,0.44807549157450277,14.829965591430664
120,0.4028402864933014,0.44309181071096854,19.149749755859375
121,0.38824591040611267,0.4380865404682775,18.773298263549805
122,0.37325033545494085,0.43316856988014707,19.563095092773438
123,0.35987725853919983,0.42850389019135504,19.20069122314453
124,0.4131323397159576,0.42588080129315775,16.83586311340332
125,0.43988862633705145,0.425256464750536,13.672534942626953
126,0.4175128936767578,0.4223126547951852,15.744003295898438
127,0.4283968508243561,0.4195047991891061,14.68777084350586
128,0.4594484865665436,0.42361400973412305,9.509939193725586
129,0.486844390630722,0.4305615684678477,10.346735000610352
130,0.4946327209472656,0.43268807761130795,8.363473892211914
131,0.4880301058292389,0.43641762098958414,8.714757919311523
132,0.4762547910213471,0.4447839442760714,6.07940673828125
133,0.4834600985050202,0.44909126527847776,10.01970100402832
134,0.4885317385196686,0.4506172239780426,10.684741973876953
135,0.487438827753067,0.45128639571128354,8.981876373291016
136,0.4932918548583984,0.4526117818970834,9.707897186279297
137,0.46592965722084045,0.4605856172500118,6.326791763305664
138,0.4821306765079499,0.46945944620716956,9.053951263427734
139,0.48399099707603455,0.47018899167737643,10.676200866699219
140,0.48604264855384827,0.4685608571575534,11.433252334594727
141,0.49209341406822205,0.46855753467928973,9.14008903503418
142,0.4837614595890045,0.4677980224932394,12.063796997070312
143,0.47766050696372986,0.4694328817629045,9.11252212524414
144,0.4563547670841217,0.47733425613372565,13.61707305908203
145,0.46234703063964844,0.4791308295342229,11.508760452270508
146,0.4542032778263092,0.48624400650301297,13.563089370727539
147,0.4633235931396484,0.49646638574138774,7.294397354125977
148,0.47941651940345764,0.5023997858647378,5.014139175415039
149,0.47580465674400324,0.5015737500882917,7.22195816040039
150,0.499013900756836,0.5035387498717154,6.296716690063477
151,0.49461236596107483,0.5042437613010406,8.678234100341797
152,0.5014934539794922,0.5026970986397036,7.7028656005859375
153,0.46531042456626887,0.5061622127409904,8.596534729003906
154,0.48545899987220764,0.5018078867466219,7.933025360107422
155,0.48666253685951233,0.49895796948863613,9.475086212158203
156,0.4554729461669922,0.5050236669278914,6.73173713684082
157,0.4552091062068939,0.49972435735887094,10.359943389892578
158,0.47148576378822327,0.49419427687121975,12.443063735961914
159,0.47120538353919983,0.4901296554073211,12.972917556762695
160,0.47727012634277344,0.48590058953531334,9.914716720581055
161,0.48546791076660156,0.4845562240769786,10.650068283081055
162,0.46543630957603455,0.49429659689626393,8.272941589355469
163,0.44900450110435486,0.4919998674623428,9.951086044311523
164,0.47201028466224676,0.4871258274201424,8.770078659057617
165,0.47699737548828125,0.4837634361559345,10.130767822265625
166,0.4687995910644531,0.48016075165041033,10.790750503540039
167,0.46171188354492193,0.47602508433403506,10.541511535644531
168,0.4522870481014252,0.47166451619517424,11.021245956420898
169,0.445049911737442,0.4673001612386396,10.889760971069336
170,0.43252563476562506,0.4627743488357914,12.692419052124023
171,0.4198996126651764,0.4581308595595821,11.628112792968752
172,0.43787384033203125,0.4540892675999673,10.91476058959961
173,0.4542732238769531,0.4516921764419924,11.657737731933594
174,0.44929504394531256,0.4532051701699534,8.116382598876953
175,0.4555759429931641,0.4547616974000007,9.663331985473633
176,0.4647178649902344,0.45219757191596494,10.73312759399414
177,0.4500808715820312,0.4490104183073967,11.775209426879881
178,0.43457794189453125,0.4452849174699476,13.177116394042969
179,0.4223804473876953,0.4416020993263491,11.819488525390625
180,0.4149239957332611,0.43816765950572106,12.173591613769531
