admin2_idx,n_samples,r2_full,r2_no_energy,r2_no_surface,r2_no_root,delta_energy,delta_surface,delta_root,max_delta,dominance_class,koppen_id,koppen_name,total_mismatch_freq,risk_class,avg_production
315,1051,0.1761811450323921,0.145660608149311,0.1706848110183031,0.0429389886209633,0.030520536883081,0.0054963340140889,0.1332421564114287,0.1332421564114287,1,2,Savanna,0.05546265328874025,1.0,16380.869812942494
317,1051,0.1090666059444862,0.0956404903948192,0.114812279760858,0.0457836196598157,0.0134261155496669,0.0,0.0632829862846705,0.0632829862846705,1,2,Savanna,0.1107085346215781,2.0,60445.13908571358
319,1051,0.4283925901206128,0.3430231675925275,0.4238042327543715,0.1625514011367487,0.0853694225280853,0.0045883573662413,0.2658411889838641,0.2658411889838641,1,2,Savanna,0.09225195094760312,1.0,19574.572297326205
320,1051,0.3546388158704467,0.3167806488450454,0.3434718611948946,0.161354310395846,0.0378581670254013,0.0111669546755521,0.1932845054746007,0.1932845054746007,1,2,Savanna,0.025362318840579712,0.0,81479.3125625
322,1051,0.3382639709566853,0.3417374492007701,0.3297650953639254,0.1924601081140684,0.0,0.0084988755927599,0.1458038628426169,0.1458038628426169,1,2,Savanna,0.02789855072463768,0.0,33401.464238488465
323,1051,0.4677169269402194,0.4311801320761238,0.4546701067786545,0.2184984069767183,0.0365367948640955,0.0130468201615648,0.249218519963501,0.249218519963501,1,2,Savanna,0.02206851119894598,0.0,29941.732470588235
324,1051,0.5400177398901047,0.4229977372325239,0.5243800119850055,0.3441319051386143,0.1170200026575808,0.0156377279050992,0.1958858347514903,0.1958858347514903,1,2,Savanna,0.007803790412486065,0.0,8571.542571428572
326,1051,0.3227404674559373,0.2718890436389837,0.3147410021827356,0.1534458053607402,0.0508514238169536,0.0079994652732017,0.169294662095197,0.169294662095197,1,2,Savanna,0.0,0.0,77276.24905260734
327,1051,0.4779377536444426,0.4447590449190346,0.4651048936766536,0.2902460169009818,0.0331787087254079,0.0128328599677889,0.1876917367434607,0.1876917367434607,1,2,Savanna,0.011705685618729096,0.0,21434.048588235295
328,1051,0.4253347996065145,0.4035724622978206,0.4093080267151302,0.2549274485784573,0.0217623373086939,0.0160267728913843,0.1704073510280572,0.1704073510280572,1,2,Savanna,0.054626532887402456,1.0,4440.7235294117645
330,1051,0.595324591235665,0.5390076964694539,0.581216238807293,0.3812794615473099,0.056316894766211,0.0141083524283719,0.2140451296883549,0.2140451296883549,1,2,Savanna,0.03511705685618729,0.0,11425.57889674188
331,1051,0.2744074379340535,0.2418948553296787,0.2736706830194453,0.1856009973105287,0.0325125826043748,0.0007367549146082,0.0888064406235248,0.0888064406235248,1,2,Savanna,0.0196256038647343,0.0,3110.7153984438805
332,1051,0.3380971421750161,0.326708568102125,0.3183925091303745,0.1454392876081079,0.011388574072891,0.0197046330446415,0.1926578545669081,0.1926578545669081,1,2,Savanna,0.14935587761674718,2.0,84227.42109091031
335,1041,-0.0115935133075273,-0.0309415169369065,-0.0324330097725962,-0.0257727908684783,0.0193480036293791,0.0208394964650688,0.014179277560951,0.0208394964650688,0,2,Savanna,0.033267457180500656,0.0,2045.4234655527482
336,1051,0.2937394195900865,0.2582171943278603,0.2994043365183768,0.1899620543537441,0.0355222252622262,0.0,0.1037773652363424,0.1037773652363424,1,2,Savanna,0.0036231884057971015,0.0,4146.186371608058
338,1026,0.1373309063495581,0.1377535285458951,0.1321623026478927,0.039952211088742,0.0,0.0051686037016653,0.0973786952608161,0.0973786952608161,1,2,Savanna,0.07971014492753623,1.0,2091.9563333333335
344,1051,0.172184638444228,0.048901972157163,0.2123459102932003,0.0798244743867293,0.1232826662870649,0.0,0.0923601640574987,0.1232826662870649,2,2,Savanna,,,2078.5
346,1051,0.197300168919858,0.0800792239118124,0.1948228276510392,0.1181477016569979,0.1172209450080455,0.0024773412688188,0.07915246726286,0.1172209450080455,2,2,Savanna,,,1012.8333333333334
347,1051,0.2007492895800807,0.0329212702926176,0.1862518200939665,0.1121373815301516,0.1678280192874631,0.0144974694861141,0.0886119080499291,0.1678280192874631,2,2,Savanna,,,
349,1051,0.0138221098549401,0.0144572728824711,0.0128529055191239,-0.0274672568675031,0.0,0.0009692043358161,0.0412893667224433,0.0412893667224433,0,2,Savanna,,,59723.0
350,1051,0.117145353610618,0.1093698373760596,0.0996840330813169,0.0109063380392241,0.0077755162345584,0.0174613205293011,0.1062390155713939,0.1062390155713939,1,2,Savanna,,,3889.3333333333335
351,1051,0.1609448560467806,0.1442995319981658,0.1466032820063012,0.1067663796484253,0.0166453240486148,0.0143415740404794,0.0541784763983552,0.0541784763983552,1,2,Savanna,,,41041.333333333336
352,1051,0.0659414735212279,0.0749887760796202,0.0578007858573169,0.035042868910471,0.0,0.0081406876639109,0.0308986046107568,0.0308986046107568,1,2,Savanna,,,24435.833333333332
353,1051,0.0993395753276646,0.0533580108763946,0.0704336772994825,-0.0112295832723505,0.0459815644512699,0.0289058980281821,0.1105691586000152,0.1105691586000152,1,2,Savanna,,,2655.1666666666665
354,1051,0.1289683704140244,0.1094727214356339,0.1250621705953833,0.1118639189346476,0.0194956489783905,0.003906199818641,0.0171044514793767,0.0194956489783905,4,2,Savanna,,,25908.0
355,1051,0.1315295140762588,0.1066361823362713,0.1111887637829545,0.0262996745388848,0.0248933317399874,0.0203407502933042,0.1052298395373739,0.1052298395373739,1,2,Savanna,,,113201.0
356,1051,0.2642178437183348,0.1429598772275566,0.2377815626371926,0.1718098072946288,0.1212579664907781,0.0264362810811421,0.0924080364237059,0.1212579664907781,2,2,Savanna,,,49980.5
357,1051,0.2760880298412483,0.1826620509222507,0.2491274443853826,0.1355642688256841,0.0934259789189976,0.0269605854558657,0.1405237610155641,0.1405237610155641,1,2,Savanna,,,1417.5
361,1051,0.3551425148521732,0.2708509975323974,0.3280628143336405,0.2970685385080482,0.0842915173197758,0.0270797005185327,0.0580739763441249,0.0842915173197758,2,2,Savanna,,,73860.0
363,1051,0.0245899357294332,0.0072483935009517,-0.01640088774451,-0.0501398035848308,0.0173415422284815,0.0409908234739433,0.074729739314264,0.074729739314264,0,2,Savanna,,,63497.0
364,1051,0.0524737524457045,0.0557109747604225,0.0363228111596026,-0.0425471266491024,0.0,0.0161509412861018,0.0950208790948069,0.0950208790948069,1,2,Savanna,,,26332.166666666668
365,1051,0.0225407807328573,-0.0053625092593769,0.0265022364820539,-0.0203802243372288,0.0279032899922343,0.0,0.0429210050700862,0.0429210050700862,0,2,Savanna,,,96550.5
366,1051,0.2153208787054443,0.1192472474209024,0.215677652713515,0.1166417801007734,0.0960736312845419,0.0,0.0986790986046709,0.0986790986046709,4,2,Savanna,,,26833.666666666668
367,1051,0.1740186699977362,0.1451152668535645,0.1454954231437368,0.0513634418690841,0.0289034031441716,0.0285232468539993,0.122655228128652,0.122655228128652,1,2,Savanna,,,45856.5
368,1051,0.1154845332969457,0.1236348935157641,0.1103348208883229,0.0650168434949607,0.0,0.0051497124086228,0.050467689801985,0.050467689801985,1,2,Savanna,,,30048.166666666668
369,1051,0.1384037984489918,0.1152715640126063,0.1238002291949261,0.087297982886938,0.0231322344363855,0.0146035692540656,0.0511058155620538,0.0511058155620538,1,2,Savanna,,,32189.0
370,1051,0.1451943919999783,0.1004575444581389,0.1280057631899538,0.1170470273146768,0.0447368475418393,0.0171886288100244,0.0281473646853014,0.0447368475418393,2,2,Savanna,,,1224.6666666666667
371,1051,0.1691916201787199,0.1742585186531301,0.1636360801899985,0.0421720513616191,0.0,0.0055555399887213,0.1270195688171007,0.1270195688171007,1,2,Savanna,,,7402.833333333333
373,1051,0.1685238448404887,0.15175823016264,0.190290142050066,0.1539364475454897,0.0167656146778487,0.0,0.014587397294999,0.0167656146778487,4,2,Savanna,,,
377,1051,0.1296927333919323,0.1299213919844649,0.1735954499857552,0.250468530186237,0.0,0.0,0.0,0.0,4,2,Savanna,0.05553382870551427,0.0,16825.857364695654
378,1051,0.4111850612483261,0.419514972258227,0.3835180296533309,0.276541762250763,0.0,0.0276670315949951,0.1346432989975631,0.1346432989975631,1,2,Savanna,0.01663286004056795,0.0,28624.435530652176
379,1051,0.3169958991561128,0.3513370728004186,0.2808303348342453,0.2235731951389081,0.0,0.0361655643218674,0.0934227040172046,0.0934227040172046,1,2,Savanna,0.03167774736018772,0.0,3044.2336618755558
381,1051,0.3220169841874808,0.3611565561015112,0.3049035357145477,0.1826085516889847,0.0,0.017113448472933,0.1394084324984961,0.1394084324984961,1,2,Savanna,0.08012170385395538,1.0,7622.6427186363635
387,1051,0.3379325817980635,0.2716014275886691,0.3139736320853871,0.1905206841242449,0.0663311542093944,0.0239589497126764,0.1474118976738185,0.1474118976738185,1,2,Savanna,0.038336713995943204,0.0,68291.85619051282
388,1051,0.4248905548734583,0.3528963648290061,0.4058591397916548,0.2422275822591308,0.0719941900444521,0.0190314150818035,0.1826629726143274,0.1826629726143274,1,2,Savanna,0.09688385269121813,1.0,21413.79142435
389,1051,0.4677329848414412,0.3768594800475119,0.4404106434883014,0.3382327996624136,0.0908735047939293,0.0273223413531398,0.1295001851790276,0.1295001851790276,1,2,Savanna,0.019595448798988623,0.0,29182.44380702128
390,1051,0.3888289876543902,0.3134071987774307,0.3644534741257756,0.2699049736889022,0.0754217888769595,0.0243755135286145,0.118924013965488,0.118924013965488,1,2,Savanna,0.07667342799188641,1.0,29540.259586914894
392,1051,0.4151119116071992,0.3926897671353607,0.4041918988518168,0.2724871173156935,0.0224221444718384,0.0109200127553823,0.1426247942915056,0.1426247942915056,1,2,Savanna,0.11501014198782962,2.0,47164.16535577778
395,1051,0.3683547614027148,0.3725467913498103,0.360168958299333,0.1809054637704408,0.0,0.0081858031033817,0.187449297632274,0.187449297632274,1,2,Savanna,0.012514665623777864,0.0,26150.094680851063
396,1051,0.3565207059246027,0.3251128707081845,0.3589255587364121,0.2367402107735703,0.0314078352164182,0.0,0.1197804951510324,0.1197804951510324,1,2,Savanna,0.02287837309346891,0.0,33839.77247916666
397,1051,0.362762468212521,0.3137106369227606,0.3599858367248947,0.2503729426974127,0.0490518312897604,0.0027766314876263,0.1123895255151082,0.1123895255151082,1,2,Savanna,0.040086038326163476,0.0,24185.53682
400,1051,0.399742862689235,0.3426987931817611,0.3949275630277273,0.2070909371703436,0.0570440695074738,0.0048152996615076,0.1926519255188913,0.1926519255188913,1,2,Savanna,0.04359286293592863,0.0,2253.1104783548385
401,1051,0.4894456000141265,0.497635888962298,0.4658270132765045,0.2665499639832887,0.0,0.0236185867376219,0.2228956360308378,0.2228956360308378,1,2,Savanna,0.026217961260027393,0.0,274865.2064388889
402,1051,0.394587109218346,0.3279571710847813,0.3936972393953921,0.2454962659828864,0.0666299381335647,0.0008898698229539,0.1490908432354596,0.1490908432354596,1,2,Savanna,0.027002371829958037,0.0,220067.20669444444
403,1051,0.4445078398075475,0.359946388786677,0.4485847361446855,0.2584249280250024,0.0845614510208704,0.0,0.1860829117825451,0.1860829117825451,1,2,Savanna,0.01277139208173691,0.0,58244.574691500005
404,1051,0.3032933794311337,0.2304827394696702,0.2974199582092944,0.2009650119233591,0.0728106399614635,0.0058734212218393,0.1023283675077746,0.1023283675077746,1,2,Savanna,0.012165450121654502,0.0,158424.3993076923
406,1051,0.5670621113117427,0.510642400213938,0.5469317935879017,0.3096595694362603,0.0564197110978046,0.0201303177238409,0.2574025418754824,0.2574025418754824,1,2,Savanna,0.025811497849041846,0.0,32078.11262714286
407,1051,0.4760912585608676,0.503666553752482,0.4602916750570291,0.2760966779289707,0.0,0.0157995835038384,0.1999945806318969,0.1999945806318969,1,2,Savanna,0.01622995698083692,0.0,123919.93052785716
434,1051,-0.0489080232915413,-0.0231917874700076,-0.0310704706912283,-0.0060531562809356,0.0,0.0,0.0,0.0,0,2,Savanna,,,
453,1051,0.2763738278439894,0.2876616234532598,0.3031386985308927,-0.0052489850546675,0.0,0.0,0.281622812898657,0.281622812898657,4,2,Savanna,0.0,0.0,2911.3128326896554
457,1051,0.0215726609480552,-0.0713223153411148,-5.2882481191174335e-05,-0.2388582847224432,0.0928949762891701,0.0216255434292463,0.2604309456704984,0.2604309456704984,0,2,Savanna,0.0808736717827627,0.0,2034.7465586448277
458,1051,0.254021359241475,0.397108885126531,0.3128913006443731,-0.0011122775296277,0.0,0.0,0.2551336367711028,0.2551336367711028,4,2,Savanna,0.004722550177095631,0.0,1749.9759030142857
460,1051,-0.4737590052840368,-0.3423561868292146,-0.5945289694520068,-0.6599615367769911,0.0,0.12076996416797,0.1862025314929543,0.1862025314929543,0,2,Savanna,0.07674144037780402,0.0,14857.55626
461,1051,0.1136332525735268,0.1197836583488999,0.1057573685441601,0.0055796791326321,0.0,0.0078758840293666,0.1080535734408947,0.1080535734408947,1,2,Savanna,0.10920897284533648,2.0,5034.169924586206
462,1051,-0.1804610494417089,-0.1791920388343035,-0.1818872742168649,-0.3657964208585607,0.0,0.0014262247751559,0.1853353714168517,0.1853353714168517,0,2,Savanna,0.06198347107438017,0.0,11572.802483344827
467,1051,0.3999006426245132,0.5051894099732637,0.3522212445846765,0.1657371006632552,0.0,0.0476793980398366,0.234163541961258,0.234163541961258,1,2,Savanna,0.06198347107438017,1.0,4598.090015275862
468,1051,0.4752992139880255,0.5644940951120699,0.445752198598929,0.1817549673494144,0.0,0.0295470153890965,0.2935442466386111,0.2935442466386111,1,2,Savanna,0.07142857142857142,1.0,23343.195529999997
471,1027,0.4388518694531195,0.3331548001955775,0.4337961386631709,0.2681367651608919,0.1056970692575419,0.0050557307899485,0.1707151042922275,0.1707151042922275,1,2,Savanna,0.06966864910790145,1.0,193746.27015285616
473,1051,0.3013850312423893,0.1591715624676655,0.300444539452315,0.1489578990845124,0.1422134687747238,0.0009404917900743,0.1524271321578769,0.1524271321578769,4,2,Savanna,0.11937128292268478,0.0,46787.749831224486
479,943,0.0344594300047746,-0.0795817002259033,0.048567411259939,-0.0498278049588802,0.114041130230678,0.0,0.0842872349636549,0.114041130230678,0,2,Savanna,,,
513,1051,0.4118910156905848,0.3717341517040212,0.4066494624319887,0.2717820749439191,0.0401568639865635,0.005241553258596,0.1401089407466657,0.1401089407466657,1,2,Savanna,0.0795070562512423,1.0,
514,1051,0.2838617959626613,0.2641573693368532,0.3129382435074045,0.1314563360831832,0.0197044266258081,0.0,0.1524054598794781,0.1524054598794781,1,2,Savanna,,,38865.846153846156
520,1051,0.2400583406472751,0.2357186577761127,0.2199459307894192,0.1064225055633654,0.0043396828711623,0.0201124098578558,0.1336358350839097,0.1336358350839097,1,2,Savanna,0.08527131782945736,1.0,23468.164950695158
524,1051,0.388601632750858,0.3524212609415089,0.3592997807529731,0.2190683511752508,0.036180371809349,0.0293018519978849,0.1695332815756072,0.1695332815756072,1,2,Savanna,0.11167002012072434,2.0,102384.77672260087
527,1051,0.4322286469936278,0.3948062292404339,0.44509459098886,0.3245676287920597,0.0374224177531938,0.0,0.1076610182015681,0.1076610182015681,1,2,Savanna,0.054716117216117216,1.0,72914.75138772727
532,1051,0.2653366966526341,0.2367141062070893,0.2540828132695227,0.0962973150993757,0.0286225904455448,0.0112538833831113,0.1690393815532583,0.1690393815532583,1,2,Savanna,,,142560.14289047619
533,1051,0.405491497445952,0.3962448278546818,0.4250971773581139,0.3227477277695691,0.0092466695912701,0.0,0.0827437696763828,0.0827437696763828,1,2,Savanna,0.08554190907132084,1.0,162672.2205714286
535,1051,0.2853904824799411,0.2280273983987077,0.2475238777555293,0.2139084210269525,0.0573630840812333,0.0378666047244118,0.0714820614529886,0.0714820614529886,1,2,Savanna,0.06658047834518423,1.0,270402.55868
536,1051,0.4328232248440565,0.3682503781902697,0.4521452748754976,0.3122895424443971,0.0645728466537868,0.0,0.1205336823996594,0.1205336823996594,1,2,Savanna,0.056776556776556776,1.0,253787.5596761905
537,1051,0.2737059476796333,0.2411978195655763,0.2506116973089914,0.1884521051607097,0.032508128114057,0.0230942503706418,0.0852538425189235,0.0852538425189235,1,2,Savanna,,,176.24428571428572
613,1051,0.1264743772070573,-0.0319377950929855,0.1120818993267445,0.1492522473979601,0.1584121723000429,0.0143924778803128,0.0,0.1584121723000429,2,2,Savanna,0.043478260869565216,0.0,66210.8588
615,1051,0.3411267375689254,0.065077549902081,0.3567316638481991,0.3104500297476121,0.2760491876668444,0.0,0.0306767078213132,0.2760491876668444,2,2,Savanna,0.014729370008873114,0.0,363449.0272
616,1050,0.2593360209242615,0.1062721261192076,0.2715712752748186,0.1955037547574205,0.1530638948050539,0.0,0.063832266166841,0.1530638948050539,2,2,Savanna,0.0,0.0,45985.722
618,1051,0.4401920186248538,0.1069229480918755,0.4560501584338607,0.4268237968353606,0.3332690705329783,0.0,0.0133682217894931,0.3332690705329783,2,2,Savanna,0.0715173025732032,0.0,403780.96880000003
622,1051,0.3844356446325817,0.0802983891764054,0.376975569472652,0.3320769131184891,0.3041372554561763,0.0074600751599297,0.0523587315140926,0.3041372554561763,2,2,Savanna,0.04330079858030168,0.0,102499.31880000001
623,1051,0.2939144466229253,0.0597853396026735,0.2944638697029206,0.2866808379428988,0.2341291070202518,0.0,0.0072336086800265,0.2341291070202518,2,2,Savanna,0.05380333951762523,0.0,222157.2316
624,1051,0.2975546891543321,0.1316713934167217,0.290693759627008,0.2516657671104965,0.1658832957376104,0.006860929527324,0.0458889220438356,0.1658832957376104,2,2,Savanna,0.027506654835847383,0.0,130860.082
625,1051,0.4080314424825316,0.113823589386918,0.4057502243893705,0.3565926588726583,0.2942078530956136,0.0022812180931611,0.0514387836098733,0.2942078530956136,2,2,Savanna,0.009228039041703637,0.0,223704.5085
626,1051,0.3473657417467387,0.2547114264175893,0.3581622512764646,0.2551255899287917,0.0926543153291493,0.0,0.0922401518179469,0.0926543153291493,4,2,Savanna,0.026984126984126985,0.0,324864.9508
630,1051,0.3928370292745435,0.2309085063553311,0.3893305670337857,0.2954294888528022,0.1619285229192124,0.0035064622407577,0.0974075404217413,0.1619285229192124,2,2,Savanna,0.01898846495119787,0.0,331879.9396
631,1045,0.2525152124060432,0.1080279894629561,0.2313826826834797,0.1526751190810854,0.1444872229430871,0.0211325297225635,0.0998400933249578,0.1444872229430871,2,2,Savanna,0.02023070097604259,0.0,279290.1976
633,1051,0.2652991907593184,0.01209824936973,0.2409233505835195,0.2669547227413684,0.2532009413895884,0.0243758401757988,0.0,0.2532009413895884,2,2,Savanna,0.05909494232475599,0.0,333226.8536
634,1051,0.3650882796337119,0.1066895052260847,0.3648807545459304,0.3256601609893065,0.2583987744076271,0.0002075250877815,0.0394281186444054,0.2583987744076271,2,2,Savanna,0.07648624667258208,0.0,207504.70239999998
635,1051,0.3372683396399708,0.1544336437511794,0.3394390656163498,0.3430505023059471,0.1828346958887914,0.0,0.0,0.1828346958887914,4,2,Savanna,0.0015971606033717836,0.0,187543.6904
636,1051,0.1651467673531228,0.0600453308651093,0.1603493953645888,0.2483849241276977,0.1051014364880135,0.004797371988534,0.0,0.1051014364880135,2,2,Savanna,0.0012422360248447205,0.0,206341.0288
637,1051,0.4137311264315396,0.2248404483352859,0.4069975487207959,0.3681051848829625,0.1888906780962537,0.0067335777107436,0.0456259415485771,0.1888906780962537,2,2,Savanna,0.05856255545696539,0.0,569653.5264
638,1051,0.2920890353027023,0.1379520096654897,0.3006913592602818,0.2516943719405042,0.1541370256372126,0.0,0.0403946633621981,0.1541370256372126,2,2,Savanna,0.0023070097604259094,0.0,300097.894
639,1051,0.2588952592810739,0.1588069658394473,0.2587462800192769,0.1974284898459432,0.1000882934416266,0.000148979261797,0.0614667694351307,0.1000882934416266,2,2,Savanna,0.04897959183673469,0.0,339591.97119999997
640,1051,0.3030674777588489,0.1370761671899332,0.3018202864923965,0.269569260842161,0.1659913105689157,0.0012471912664523,0.0334982169166878,0.1659913105689157,2,2,Savanna,0.059804791481810116,0.0,194903.53519999998
641,1051,0.3322533929236042,0.1213041535417654,0.3155894354399388,0.295724212434739,0.2109492393818387,0.0166639574836654,0.0365291804888652,0.2109492393818387,2,2,Savanna,0.06690328305235138,0.0,262950.7652
642,1051,0.2978573753785006,0.1273243346124314,0.2712370336129845,0.247889098841225,0.1705330407660692,0.026620341765516,0.0499682765372756,0.1705330407660692,2,2,Savanna,0.053948535936113574,0.0,525046.2704
643,1051,0.3840618167596366,0.1797367237731498,0.3904727507404196,0.3471645963025906,0.2043250929864867,0.0,0.0368972204570459,0.2043250929864867,2,2,Savanna,0.0,0.0,107993.5884
646,1051,0.3643159728698271,0.143135884586145,0.356059067062642,0.3575321964904722,0.221180088283682,0.008256905807185,0.0067837763793549,0.221180088283682,2,2,Savanna,0.059804791481810116,0.0,144510.5112
648,1051,0.3253544376082394,0.0851391507006567,0.2960679733083733,0.2601929269712659,0.2402152869075827,0.0292864642998661,0.0651615106369735,0.2402152869075827,2,2,Savanna,0.12635314995563443,1.0,15803.042559999998
649,1051,0.3385284680388412,0.2932479346678076,0.3323851327564184,0.1396265962932746,0.0452805333710335,0.0061433352824227,0.1989018717455665,0.1989018717455665,1,2,Savanna,,,12156.3444825
650,1051,0.2057396354898634,0.1634495806335258,0.2094845853459982,0.1240403985228383,0.0422900548563375,0.0,0.081699236967025,0.081699236967025,1,2,Savanna,,,3782.3075335
651,1051,0.2391840400271603,0.1893031026739869,0.2407783759293514,0.1218175900218777,0.0498809373531733,0.0,0.1173664500052825,0.1173664500052825,1,2,Savanna,,,11808.1333935
652,1051,0.1476533835979334,0.0976726485913659,0.1433977426328238,0.0635631192310058,0.0499807350065675,0.0042556409651096,0.0840902643669275,0.0840902643669275,1,2,Savanna,,,6887.5634835
653,1051,-0.00354190428577,-0.058498219259266,-0.0185671713751223,0.0155969465166975,0.0549563149734959,0.0150252670893522,0.0,0.0549563149734959,0,2,Savanna,,,20047.73254
654,1051,0.2684232386759401,0.251702751935278,0.2772050611708216,0.1621803775164905,0.016720486740662,0.0,0.1062428611594495,0.1062428611594495,1,2,Savanna,,,4819.506064375
655,1051,0.1632413019049561,0.1229483659570669,0.1598041303738901,0.0823079040130575,0.0402929359478891,0.0034371715310659,0.0809333978918985,0.0809333978918985,1,2,Savanna,,,1888.7652845555556
656,1051,0.1336451088397179,0.0848576172809895,0.1175358743017503,0.0825128542707234,0.0487874915587284,0.0161092345379675,0.0511322545689945,0.0511322545689945,4,2,Savanna,,,463.444755875
658,1051,0.1410976187150918,0.0982120485402275,0.126544737211475,0.0958607405263571,0.0428855701748642,0.0145528815036167,0.0452368781887346,0.0452368781887346,4,2,Savanna,,,12044.06202139
659,1051,0.095375553266132,-0.0062051382652053,0.0893588266348761,0.0863240912843453,0.1015806915313373,0.0060167266312558,0.0090514619817866,0.1015806915313373,2,2,Savanna,,,9093.8581495375
660,1051,0.095198404849374,-0.0280611055769153,0.0866583755438961,0.0878034207530931,0.1232595104262893,0.0085400293054779,0.0073949840962809,0.1232595104262893,2,2,Savanna,,,4526.68198975
661,1051,0.1373353717111212,0.0674853671262922,0.1353740432670663,0.056873246711113,0.0698500045848289,0.0019613284440548,0.0804621250000081,0.0804621250000081,4,2,Savanna,,,7338.500895625
662,1051,0.0149980571243854,-0.190440652400325,-0.0116469108548069,0.0460214344588522,0.2054387095247104,0.0266449679791923,0.0,0.2054387095247104,0,2,Savanna,,,2768.0129432875
663,1051,0.1120584597098374,0.0630628223194096,0.1103406167347201,0.0655410463527328,0.0489956373904277,0.0017178429751172,0.0465174133571045,0.0489956373904277,4,2,Savanna,,,5522.4445491999995
664,1051,0.0922796842043619,0.0116074625532417,0.0757763493970207,0.0615321336909794,0.0806722216511202,0.0165033348073412,0.0307475505133825,0.0806722216511202,2,2,Savanna,,,2280.4709755625
665,1051,0.2229834751784877,0.1317983455834739,0.2132539548495547,0.114093899078053,0.0911851295950137,0.0097295203289329,0.1088895761004347,0.1088895761004347,4,2,Savanna,,,3420.34363635
666,1051,0.1356709714852113,0.069805587719043,0.1186866913266627,0.1140485927146055,0.0658653837661683,0.0169842801585485,0.0216223787706058,0.0658653837661683,2,2,Savanna,,,1867.1902833375
667,1051,0.0767707646878536,-0.0571623704732178,0.0660862592976743,0.0541954038322994,0.1339331351610714,0.0106845053901792,0.0225753608555541,0.1339331351610714,2,2,Savanna,,,3243.249988875
668,1051,0.0053808919147571,-0.2338354483984499,-0.0293658622977623,0.0462317783789493,0.239216340313207,0.0347467542125194,0.0,0.239216340313207,0,2,Savanna,,,2924.253875875
669,1051,0.1323805721518552,0.0562161236152172,0.1164882468293204,0.1038941177401683,0.076164448536638,0.0158923253225348,0.0284864544116869,0.076164448536638,2,2,Savanna,,,2819.1229474875
670,1051,0.0719418692923433,-0.1215072270185733,0.0557935016054921,0.083496194017264,0.1934490963109166,0.0161483676868512,0.0,0.1934490963109166,2,2,Savanna,,,2866.7524627875
671,1051,0.1514991336060591,0.0647390709416636,0.1387663437997581,0.1165058501180537,0.0867600626643955,0.0127327898063009,0.0349932834880054,0.0867600626643955,2,2,Savanna,,,9764.11109147
672,1051,0.0538432900951789,-0.1029848182749597,0.0321944134248177,0.0696916649069393,0.1568281083701387,0.0216488766703611,0.0,0.1568281083701387,2,2,Savanna,,,5031.0739545375
673,1051,0.0304861381742581,-0.1490948639323206,0.0227135805423437,0.1034544391889278,0.1795810021065788,0.0077725576319144,0.0,0.1795810021065788,0,2,Savanna,,,9519.922280875
674,1051,0.0570578196401668,-0.1293223686335807,0.0206958475660364,0.0911652845491302,0.1863801882737475,0.0363619720741303,0.0,0.1863801882737475,2,2,Savanna,,,5135.3120446125
675,1051,0.1337946659290455,-0.0915402943471732,0.1254084114715783,0.1193758540260232,0.2253349602762188,0.0083862544574672,0.0144188119030223,0.2253349602762188,2,2,Savanna,,,8125.83605775
676,1051,0.120664574100734,0.0043602856017941,0.1160733481578527,0.0994396783706093,0.1163042884989399,0.0045912259428813,0.0212248957301247,0.1163042884989399,2,2,Savanna,,,9235.235922875
677,1051,0.0987920222028947,-0.0448359973308492,0.0861732810734368,0.071660811742388,0.1436280195337439,0.0126187411294579,0.0271312104605067,0.1436280195337439,2,2,Savanna,,,5925.01211925
678,1051,0.0404031013976031,-0.1419571528505625,-0.0008587433311264,0.0888913775869081,0.1823602542481657,0.0412618447287296,0.0,0.1823602542481657,0,2,Savanna,,,
702,1051,0.2557687985205733,0.1580608914489986,0.2581583739098069,0.1879610912300756,0.0977079070715747,0.0,0.0678077072904976,0.0977079070715747,2,2,Savanna,,,1475.0168333333334
733,1051,0.2182286443329133,0.1060718120434878,0.2095144529646433,0.1312589050046106,0.1121568322894255,0.00871419136827,0.0869697393283026,0.1121568322894255,2,2,Savanna,0.16438979963570127,1.0,11584.453670659575
734,1051,0.2311611358529629,0.1148957452356395,0.2250038368309916,0.1271570984795134,0.1162653906173234,0.0061572990219712,0.1040040373734495,0.1162653906173234,4,2,Savanna,0.14435336976320584,0.0,5679.0145577419835
735,1051,0.2775145042095966,0.1478326055069423,0.2798294473045879,0.1819630609312783,0.1296818987026543,0.0,0.0955514432783183,0.1296818987026543,2,2,Savanna,,,3340.374273150434
742,1051,0.2434004649366442,0.1547535106408073,0.2437663468212436,0.1685094707373189,0.0886469542958369,0.0,0.0748909941993253,0.0886469542958369,4,2,Savanna,0.15378610460577674,0.0,3900.9167947137144
743,1048,0.185865063267356,0.0197662844772572,0.1750714868541248,0.146910829929394,0.1660987787900988,0.0107935764132311,0.0389542333379619,0.1660987787900988,2,2,Savanna,0.1307271963009668,1.0,1270.3083556812337
744,1051,0.1583626439237341,-0.0176872633776365,0.1366268166786926,0.1008680213085259,0.1760499073013707,0.0217358272450415,0.0574946226152082,0.1760499073013707,2,2,Savanna,0.1235813366960908,1.0,1256.831347573896
745,1032,0.1582207403535858,0.0277438320662319,0.153209036780157,0.1301877809530752,0.1304769082873538,0.0050117035734287,0.0280329594005105,0.1304769082873538,2,2,Savanna,,,133.68048971748954
